"","PathTaxID","PathNCBIResolved","PathGenus","PathFamily","PathOrder","PathClass","PathKingdom"
"1836","29917",TRUE,"Cladosporium","Cladosporiaceae","Cladosporiales","Dothideomycetes","Fungi"
"1837","164418",TRUE,"Conidiobolus","Ancylistaceae","Entomophthorales","Entomophthoromycetes","Fungi"
"1838","29916",TRUE,"Fusarium","Nectriaceae","Hypocreales","Sordariomycetes","Fungi"
"1839","76012",TRUE,"Conidiobolus","Ancylistaceae","Entomophthorales","Entomophthoromycetes","Fungi"
"1840","176275",TRUE,"Beauveria","Cordycipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1841","76017",TRUE,"Pandora","Entomophthoraceae","Entomophthorales","Entomophthoromycetes","Fungi"
"1842","76012",TRUE,"Conidiobolus","Ancylistaceae","Entomophthorales","Entomophthoromycetes","Fungi"
"1843","29916",TRUE,"Fusarium","Nectriaceae","Hypocreales","Sordariomycetes","Fungi"
"1844","2714763",TRUE,"Akanthomyces","Cordycipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1845","76012",TRUE,"Conidiobolus","Ancylistaceae","Entomophthorales","Entomophthoromycetes","Fungi"
"1846","29916",TRUE,"Fusarium","Nectriaceae","Hypocreales","Sordariomycetes","Fungi"
"1847","5530",TRUE,"Metarhizium","Clavicipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1848","33203",TRUE,"Purpureocillium","Ophiocordycipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1849",NA,FALSE,NA,NA,NA,NA,NA
"1850","5530",TRUE,"Metarhizium","Clavicipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1851","92629",TRUE,"Metarhizium","Clavicipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1852","164418",TRUE,"Conidiobolus","Ancylistaceae","Entomophthorales","Entomophthoromycetes","Fungi"
"1853","76012",TRUE,"Conidiobolus","Ancylistaceae","Entomophthorales","Entomophthoromycetes","Fungi"
"1854","42210",TRUE,"Zoophthora","Entomophthoraceae","Entomophthorales","Entomophthoromycetes","Fungi"
"1855","150348",TRUE,"Pandora","Entomophthoraceae","Entomophthorales","Entomophthoromycetes","Fungi"
"1856","42210",TRUE,"Zoophthora","Entomophthoraceae","Entomophthorales","Entomophthoromycetes","Fungi"
"1857",NA,FALSE,NA,NA,NA,NA,NA
"1858","1945622",TRUE,"Trichothecium",NA,"Hypocreales","Sordariomycetes","Fungi"
"1859","5530",TRUE,"Metarhizium","Clavicipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1860","92631",TRUE,"Metarhizium","Clavicipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1861","92629",TRUE,"Metarhizium","Clavicipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1862","42210",TRUE,"Zoophthora","Entomophthoraceae","Entomophthorales","Entomophthoromycetes","Fungi"
"1863","104307",TRUE,"Hirsutella","Ophiocordycipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1864","29916",TRUE,"Fusarium","Nectriaceae","Hypocreales","Sordariomycetes","Fungi"
"1865","42677",TRUE,"Fusarium","Nectriaceae","Hypocreales","Sordariomycetes","Fungi"
"1866","42210",TRUE,"Zoophthora","Entomophthoraceae","Entomophthorales","Entomophthoromycetes","Fungi"
"1867",NA,FALSE,NA,NA,NA,NA,NA
"1868","298378",TRUE,"Fusarium","Nectriaceae","Hypocreales","Sordariomycetes","Fungi"
"1869",NA,FALSE,NA,NA,NA,NA,NA
"1870","5530",TRUE,"Metarhizium","Clavicipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1871","1649241",TRUE,"Metarhizium","Clavicipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1872","150348",TRUE,"Pandora","Entomophthoraceae","Entomophthorales","Entomophthoromycetes","Fungi"
"1873",NA,FALSE,NA,NA,NA,NA,NA
"1874","2714763",TRUE,"Akanthomyces","Cordycipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1875","101117",TRUE,"Sporodiniella","Rhizopodaceae","Mucorales","Mucoromycetes","Fungi"
"1876","5081",TRUE,"Penicillium","Aspergillaceae","Eurotiales","Eurotiomycetes","Fungi"
"1877",NA,FALSE,NA,NA,NA,NA,NA
"1878","176275",TRUE,"Beauveria","Cordycipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1879","330378",TRUE,"Verticillium",NA,"Hypocreales","Sordariomycetes","Fungi"
"1880","73499",TRUE,"Lecanicillium","Cordycipitaceae","Hypocreales","Sordariomycetes","Fungi"
